yogafire 2017-04-05 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2936 1915632 307280 318596    0    0     0     2   99   86  0  1 98  0
 0  0   2936 1915888 307296 318596    0    0     0    13   79   79  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2936 1916020 307308 318596    0    0     0     2   85   82  0  0 100  0
 0  0   2936 1916516 307312 318596    0    0     0     1   61   64  0  0 100  0
 0  0   2936 1916540 307320 318596    0    0     0     3   84   75  0  1 99  0
 0  0   2936 1916400 307324 318596    0    0     0     6   72   73  0  0 100  0
 0  0   2936 1917524 307332 318596    0    0     0     5   53   61  0  0 100  0
 0  0   2936 1917524 307344 318596    0    0     0     3   52   60  0  0 100  0
 0  0   2936 1916236 307376 318644    0    0     2    19  147  122  0  1 99  0
 0  0   2936 1915880 307384 318644    0    0     0    14   74   82  0  0 100  0
 0  0   2936 1915880 307400 318644    0    0     0     4   56   81  0  0 100  0
 0  0   2936 1915756 307408 318644    0    0     0     1   49   65  0  0 100  0
 2  0   2936 1915632 307412 318644    0    0     0     3   82   77  0  0 100  0
 0  0   2936 1915764 307428 318644    0    0     0     6   90   88  0  0 99  0
 0  0   2936 1915004 307436 318644    0    0     0     2   75   77  0  0 100  0
 0  0   2936 1914872 307472 318684    0    0     2    71  123   99  1  0 99  0
 0  0   2936 1914872 307480 318684    0    0     0     1   65   61  0  0 100  0
 0  0   2936 1914128 307496 318696    0    0     0    17  129  124  0  1 99  0
 0  0   2936 1913988 307516 318728    0    0     2     4  106  102  0  0 99  0
 0  0   2936 1913988 307536 318756    0    0     2    13   63   72  0  0 100  0
 0  0   2936 1912924 307540 318756    0    0     0     2  100   81  0  2 98  0
 0  0   2936 1914136 307552 318756    0    0     0    11   76   65  0  0 100  0
 0  0   2936 1915656 307556 318756    0    0     0     1   67   72  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2936 1915656 307568 318756    0    0     0     2   52   63  0  0 100  0
 0  0   2936 1915656 307576 318760    0    0     0     2   96   97  0  1 99  0
 0  0   2936 1915640 307592 318768    0    0     0     8   97  100  0  0 100  0
 0  0   2936 1915640 307600 318768    0    0     0     1   54   65  0  0 100  0
 0  0   2936 1915640 307608 318768    0    0     0    11   59   77  0  0 100  0
 0  0   2936 1910956 307640 318880    0    0     6    26  204  166  0  1 98  0
 0  0   2936 1910872 307644 318900    0    0     0    20   74   67  0  0 100  0
 0  0   2936 1910872 307656 318900    0    0     0    18   51   59  0  0 100  0
 0  0   2936 1910872 307664 318900    0    0     0     1   47   60  0  0 100  0
 0  0   2936 1912004 307676 318900    0    0     0     3   99   76  0  1 99  0
 0  0   2936 1912128 307684 318900    0    0     0     7   76   72  0  0 100  0
 0  0   2936 1910080 307712 318924    0    0     1   101  159  142  1  0 99  0
 0  0   2936 1910592 307720 318924    0    0     0    14   63   61  0  0 100  0
 0  0   2936 1911980 307736 318924    0    0     0     4  100   86  0  1 99  0
 0  0   2936 1911104 307756 318928    0    0     0    17  114   97  0  0 100  0
 0  0   2936 1911104 307764 318928    0    0     0    11   62   74  0  0 100  0
 0  0   2936 1911104 307776 318928    0    0     0     3   51   62  0  0 100  0
yogafire 2017-04-05 01:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2936 1910888 307780 318928    0    0     0     1    1    1  0  0 99  0
 0  0   2936 1912112 307792 318928    0    0     0     7  100   83  0  0 100  0
